,score,time,samples,id,channels,n_sessions,dataset,pipeline
48,0.49590083956718445,6.153542518615723,2304.0,2,22,2,001-2014,CSP+SVM
49,0.9411168694496155,5.429661750793457,2304.0,3,22,2,001-2014,CSP+SVM
50,0.7170138955116272,8.254717826843262,2304.0,4,22,2,001-2014,CSP+SVM
51,0.5249807238578796,5.406191825866699,2304.0,5,22,2,001-2014,CSP+SVM
52,0.6159336566925049,5.704059600830078,2304.0,6,22,2,001-2014,CSP+SVM
53,0.6355613470077515,5.6023454666137695,2304.0,7,22,2,001-2014,CSP+SVM
54,0.922935962677002,6.344705581665039,2304.0,8,22,2,001-2014,CSP+SVM
55,0.5430169701576233,6.067206859588623,2304.0,9,22,2,001-2014,CSP+SVM
56,0.7034876346588135,6.423266410827637,5800.0,1,3,2,004-2014,CSP+SVM
57,0.5866868495941162,5.826211452484131,5840.0,2,3,2,004-2014,CSP+SVM
58,0.5289274454116821,6.306792259216309,5800.0,3,3,2,004-2014,CSP+SVM
59,0.9450328946113586,6.307941436767578,5780.0,4,3,2,004-2014,CSP+SVM
60,0.8012710213661194,6.52192497253418,5780.0,5,3,2,004-2014,CSP+SVM
61,0.8116821050643921,6.046718597412109,5800.0,6,3,2,004-2014,CSP+SVM
62,0.708256185054779,6.357529640197754,5800.0,7,3,2,004-2014,CSP+SVM
63,0.6374930739402771,5.905717849731445,5760.0,8,3,2,004-2014,CSP+SVM
64,0.8379861116409302,6.206853866577148,5800.0,9,3,2,004-2014,CSP+SVM
65,0.851111114025116,12.321905136108398,1680.0,1,30,1,BBCI EEG fNIRS,CSP+SVM
66,0.8922222256660461,9.449702262878418,1680.0,2,30,1,BBCI EEG fNIRS,CSP+SVM
67,0.7944444417953491,8.32689094543457,1680.0,3,30,1,BBCI EEG fNIRS,CSP+SVM
68,0.5455555319786072,10.06976318359375,1680.0,4,30,1,BBCI EEG fNIRS,CSP+SVM
69,0.5922222137451172,8.58120346069336,1680.0,5,30,1,BBCI EEG fNIRS,CSP+SVM
70,0.6111111044883728,8.58812141418457,1680.0,6,30,1,BBCI EEG fNIRS,CSP+SVM
71,0.5411111116409302,11.394540786743164,1680.0,7,30,1,BBCI EEG fNIRS,CSP+SVM
72,0.745555579662323,8.927541732788086,1680.0,8,30,1,BBCI EEG fNIRS,CSP+SVM
73,0.95333331823349,13.351223945617676,1680.0,9,30,1,BBCI EEG fNIRS,CSP+SVM
74,0.605555534362793,11.571589469909668,1680.0,10,30,1,BBCI EEG fNIRS,CSP+SVM
75,0.695555567741394,8.48095417022705,1680.0,11,30,1,BBCI EEG fNIRS,CSP+SVM
76,0.49888888001441956,8.325702667236328,1680.0,12,30,1,BBCI EEG fNIRS,CSP+SVM
77,0.7200000286102295,12.353765487670898,1680.0,13,30,1,BBCI EEG fNIRS,CSP+SVM
78,0.5766666531562805,15.007523536682129,1680.0,14,30,1,BBCI EEG fNIRS,CSP+SVM
79,0.5622222423553467,9.823135375976562,1680.0,15,30,1,BBCI EEG fNIRS,CSP+SVM
80,0.9822221994400024,15.02570915222168,1680.0,16,30,1,BBCI EEG fNIRS,CSP+SVM
81,0.8122222423553467,14.702105522155762,1680.0,17,30,1,BBCI EEG fNIRS,CSP+SVM
82,0.6333333253860474,8.658609390258789,1680.0,18,30,1,BBCI EEG fNIRS,CSP+SVM
83,0.9322222471237183,11.590932846069336,1680.0,19,30,1,BBCI EEG fNIRS,CSP+SVM
84,0.5277777910232544,10.843514442443848,1680.0,20,30,1,BBCI EEG fNIRS,CSP+SVM
85,0.6322222352027893,11.66329574584961,1680.0,21,30,1,BBCI EEG fNIRS,CSP+SVM
86,0.4888888895511627,12.291634559631348,1680.0,22,30,1,BBCI EEG fNIRS,CSP+SVM
87,0.9599999785423279,8.731074333190918,1680.0,23,30,1,BBCI EEG fNIRS,CSP+SVM
88,0.5844444632530212,8.523688316345215,1680.0,24,30,1,BBCI EEG fNIRS,CSP+SVM
89,0.9800000190734863,9.89376449584961,1680.0,25,30,1,BBCI EEG fNIRS,CSP+SVM
90,0.7933333516120911,9.415336608886719,1680.0,26,30,1,BBCI EEG fNIRS,CSP+SVM
91,0.9477777481079102,8.444051742553711,1680.0,27,30,1,BBCI EEG fNIRS,CSP+SVM
92,0.6922222375869751,11.145610809326172,1680.0,28,30,1,BBCI EEG fNIRS,CSP+SVM
93,0.6288889050483704,8.418124198913574,1680.0,29,30,1,BBCI EEG fNIRS,CSP+SVM
94,0.7700135111808777,73.33360290527344,2304.0,1,22,2,001-2014,TS
95,0.4544753134250641,46.83230972290039,2304.0,2,22,2,001-2014,TS
96,0.8632330298423767,56.55238723754883,2304.0,3,22,2,001-2014,TS
97,0.7351465821266174,55.70112228393555,2304.0,4,22,2,001-2014,TS
98,0.6040701866149902,57.046146392822266,2304.0,5,22,2,001-2014,TS
99,0.5924961566925049,40.246734619140625,2304.0,6,22,2,001-2014,TS
100,0.5823688507080078,40.528778076171875,2304.0,7,22,2,001-2014,TS
101,0.9023919701576233,27.9520206451416,2304.0,8,22,2,001-2014,TS
102,0.582561731338501,19.876434326171875,2304.0,9,22,2,001-2014,TS
103,0.7013117074966431,14.492392539978027,5800.0,1,3,2,004-2014,TS
104,0.5733823776245117,14.37203311920166,5840.0,2,3,2,004-2014,TS
105,0.5404320955276489,13.873812675476074,5800.0,3,3,2,004-2014,TS
106,0.9383710622787476,13.856025695800781,5780.0,4,3,2,004-2014,TS
107,0.8190138936042786,11.123211860656738,5780.0,5,3,2,004-2014,TS
108,0.765324056148529,13.832530975341797,5800.0,6,3,2,004-2014,TS
109,0.7129784226417542,11.060355186462402,5800.0,7,3,2,004-2014,TS
110,0.8520013689994812,13.786544799804688,5760.0,8,3,2,004-2014,TS
111,0.8466589450836182,14.291431427001953,5800.0,9,3,2,004-2014,TS
112,0.9577777981758118,54.723793029785156,1680.0,1,30,1,BBCI EEG fNIRS,TS
113,0.6911110877990723,35.773921966552734,1680.0,2,30,1,BBCI EEG fNIRS,TS
114,0.7922222018241882,27.896896362304688,1680.0,3,30,1,BBCI EEG fNIRS,TS
115,0.5822222232818604,26.8485050201416,1680.0,4,30,1,BBCI EEG fNIRS,TS
116,0.5555555820465088,36.396488189697266,1680.0,5,30,1,BBCI EEG fNIRS,TS
117,0.5277777910232544,41.63483428955078,1680.0,6,30,1,BBCI EEG fNIRS,TS
118,0.5877777934074402,38.53668975830078,1680.0,7,30,1,BBCI EEG fNIRS,TS
119,0.653333306312561,24.68358612060547,1680.0,8,30,1,BBCI EEG fNIRS,TS
120,0.945555567741394,26.85009002685547,1680.0,9,30,1,BBCI EEG fNIRS,TS
121,0.49000000953674316,25.267087936401367,1680.0,10,30,1,BBCI EEG fNIRS,TS
122,0.6911110877990723,38.1403923034668,1680.0,11,30,1,BBCI EEG fNIRS,TS
123,0.5455555319786072,36.71955871582031,1680.0,12,30,1,BBCI EEG fNIRS,TS
124,0.7788888812065125,28.57521629333496,1680.0,13,30,1,BBCI EEG fNIRS,TS
125,0.5488888621330261,55.397647857666016,1680.0,14,30,1,BBCI EEG fNIRS,TS
126,0.6800000071525574,28.910686492919922,1680.0,15,30,1,BBCI EEG fNIRS,TS
127,0.9422222375869751,32.521705627441406,1680.0,16,30,1,BBCI EEG fNIRS,TS
128,0.8588888645172119,29.840959548950195,1680.0,17,30,1,BBCI EEG fNIRS,TS
129,0.5877777934074402,28.445701599121094,1680.0,18,30,1,BBCI EEG fNIRS,TS
130,0.9399999976158142,27.981691360473633,1680.0,19,30,1,BBCI EEG fNIRS,TS
131,0.5400000214576721,32.97238540649414,1680.0,20,30,1,BBCI EEG fNIRS,TS
132,0.7222222089767456,39.9152717590332,1680.0,21,30,1,BBCI EEG fNIRS,TS
133,0.5355555415153503,28.348182678222656,1680.0,22,30,1,BBCI EEG fNIRS,TS
134,0.9377777576446533,33.94558334350586,1680.0,23,30,1,BBCI EEG fNIRS,TS
135,0.5866666436195374,32.79890441894531,1680.0,24,30,1,BBCI EEG fNIRS,TS
136,0.9300000071525574,33.63151550292969,1680.0,25,30,1,BBCI EEG fNIRS,TS
137,0.8733333349227905,36.67509841918945,1680.0,26,30,1,BBCI EEG fNIRS,TS
138,0.7888888716697693,40.558353424072266,1680.0,27,30,1,BBCI EEG fNIRS,TS
139,0.5455555319786072,32.250030517578125,1680.0,28,30,1,BBCI EEG fNIRS,TS
140,0.5122222304344177,40.503265380859375,1680.0,29,30,1,BBCI EEG fNIRS,TS
