,score,time,samples,id,channels,n_sessions,dataset,pipeline
40,0.5146428346633911,1.1892735958099365,60.0,5,30,1,BBCI EEG fNIRS,CSP+LDA
41,0.4839285612106323,1.2002475261688232,60.0,6,30,1,BBCI EEG fNIRS,CSP+LDA
42,0.46910715103149414,1.2574677467346191,60.0,7,30,1,BBCI EEG fNIRS,CSP+LDA
43,0.841785728931427,1.307783603668213,60.0,8,30,1,BBCI EEG fNIRS,CSP+LDA
44,1.0,1.2668581008911133,60.0,9,30,1,BBCI EEG fNIRS,CSP+LDA
45,0.30267858505249023,1.2094800472259521,60.0,10,30,1,BBCI EEG fNIRS,CSP+LDA
46,0.5098214149475098,1.3709993362426758,60.0,11,30,1,BBCI EEG fNIRS,CSP+LDA
47,0.3444642722606659,1.3760664463043213,60.0,12,30,1,BBCI EEG fNIRS,CSP+LDA
48,0.5717856884002686,1.4660718441009521,60.0,13,30,1,BBCI EEG fNIRS,CSP+LDA
49,0.5192857384681702,1.373685598373413,60.0,14,30,1,BBCI EEG fNIRS,CSP+LDA
50,0.6717857122421265,1.3018014430999756,60.0,15,30,1,BBCI EEG fNIRS,CSP+LDA
51,0.956250011920929,1.2809102535247803,60.0,16,30,1,BBCI EEG fNIRS,CSP+LDA
52,0.9375,1.3818414211273193,60.0,17,30,1,BBCI EEG fNIRS,CSP+LDA
53,0.6008928418159485,1.2000095844268799,60.0,18,30,1,BBCI EEG fNIRS,CSP+LDA
54,0.9817857146263123,1.3390204906463623,60.0,19,30,1,BBCI EEG fNIRS,CSP+LDA
55,0.5301785469055176,1.3336248397827148,60.0,20,30,1,BBCI EEG fNIRS,CSP+LDA
56,0.5576785802841187,1.3549306392669678,60.0,21,30,1,BBCI EEG fNIRS,CSP+LDA
57,0.3444642722606659,1.3601343631744385,60.0,22,30,1,BBCI EEG fNIRS,CSP+LDA
58,0.9407142996788025,1.3577525615692139,60.0,23,30,1,BBCI EEG fNIRS,CSP+LDA
59,0.5723214149475098,1.3622286319732666,60.0,24,30,1,BBCI EEG fNIRS,CSP+LDA
60,0.987500011920929,1.248018503189087,60.0,25,30,1,BBCI EEG fNIRS,CSP+LDA
61,0.8028571605682373,1.4398062229156494,60.0,26,30,1,BBCI EEG fNIRS,CSP+LDA
62,0.9474999904632568,1.1887900829315186,60.0,27,30,1,BBCI EEG fNIRS,CSP+LDA
63,0.42500001192092896,1.2637920379638672,60.0,28,30,1,BBCI EEG fNIRS,CSP+LDA
64,0.7912499904632568,1.2323663234710693,60.0,29,30,1,BBCI EEG fNIRS,CSP+LDA
65,0.9062725901603699,5.039358139038086,200.0,1,64,1,GigaDb Motor Imagery,CSP+LDA
66,0.5784061551094055,5.151470184326172,200.0,2,64,1,GigaDb Motor Imagery,CSP+LDA
67,0.9973958134651184,5.374565124511719,200.0,3,64,1,GigaDb Motor Imagery,CSP+LDA
68,0.9268847703933716,5.538383483886719,200.0,4,64,1,GigaDb Motor Imagery,CSP+LDA
69,0.8562783002853394,5.227270126342773,200.0,5,64,1,GigaDb Motor Imagery,CSP+LDA
70,0.8693315386772156,4.868344306945801,200.0,6,64,1,GigaDb Motor Imagery,CSP+LDA
71,0.51158207654953,5.763267993927002,240.0,7,64,1,GigaDb Motor Imagery,CSP+LDA
72,0.5991254448890686,4.925976753234863,200.0,8,64,1,GigaDb Motor Imagery,CSP+LDA
73,0.8048436045646667,6.563938140869141,240.0,9,64,1,GigaDb Motor Imagery,CSP+LDA
74,0.8815330266952515,5.974279880523682,200.0,10,64,1,GigaDb Motor Imagery,CSP+LDA
75,0.72222900390625,5.137670516967773,200.0,11,64,1,GigaDb Motor Imagery,CSP+LDA
76,0.8168915510177612,5.060508728027344,200.0,12,64,1,GigaDb Motor Imagery,CSP+LDA
77,0.8011207580566406,5.496929168701172,200.0,13,64,1,GigaDb Motor Imagery,CSP+LDA
78,0.9994949698448181,5.121521472930908,200.0,14,64,1,GigaDb Motor Imagery,CSP+LDA
79,0.8135138750076294,5.1838274002075195,200.0,15,64,1,GigaDb Motor Imagery,CSP+LDA
80,0.5167970657348633,5.8053297996521,200.0,16,64,1,GigaDb Motor Imagery,CSP+LDA
81,0.4195912480354309,5.081197261810303,200.0,17,64,1,GigaDb Motor Imagery,CSP+LDA
82,0.7082843780517578,5.437525749206543,200.0,18,64,1,GigaDb Motor Imagery,CSP+LDA
83,0.6019038558006287,5.108269691467285,200.0,19,64,1,GigaDb Motor Imagery,CSP+LDA
84,0.7943820357322693,5.198566436767578,200.0,20,64,1,GigaDb Motor Imagery,CSP+LDA
85,0.8120997548103333,5.023336410522461,200.0,21,64,1,GigaDb Motor Imagery,CSP+LDA
86,0.7557781338691711,5.050309181213379,200.0,22,64,1,GigaDb Motor Imagery,CSP+LDA
87,0.9624045491218567,5.191152572631836,200.0,23,64,1,GigaDb Motor Imagery,CSP+LDA
88,0.6885408759117126,5.473899841308594,200.0,24,64,1,GigaDb Motor Imagery,CSP+LDA
89,0.7111921906471252,5.671403884887695,200.0,25,64,1,GigaDb Motor Imagery,CSP+LDA
90,0.6834235191345215,4.981553077697754,200.0,26,64,1,GigaDb Motor Imagery,CSP+LDA
91,0.7069365978240967,5.468120574951172,200.0,27,64,1,GigaDb Motor Imagery,CSP+LDA
92,0.6414350867271423,5.673678398132324,200.0,28,64,1,GigaDb Motor Imagery,CSP+LDA
93,0.5741797685623169,5.184774398803711,200.0,29,64,1,GigaDb Motor Imagery,CSP+LDA
94,0.60305255651474,5.982930660247803,200.0,30,64,1,GigaDb Motor Imagery,CSP+LDA
95,0.758891761302948,5.226707458496094,200.0,31,64,1,GigaDb Motor Imagery,CSP+LDA
96,0.6054399013519287,5.37539005279541,200.0,33,64,1,GigaDb Motor Imagery,CSP+LDA
97,0.560110867023468,5.1613311767578125,200.0,34,64,1,GigaDb Motor Imagery,CSP+LDA
98,0.9451169967651367,4.86603307723999,200.0,35,64,1,GigaDb Motor Imagery,CSP+LDA
99,0.8157059550285339,5.861515045166016,200.0,36,64,1,GigaDb Motor Imagery,CSP+LDA
100,0.8110823631286621,5.307614326477051,200.0,37,64,1,GigaDb Motor Imagery,CSP+LDA
101,0.49811333417892456,5.747273921966553,200.0,38,64,1,GigaDb Motor Imagery,CSP+LDA
102,0.6887332201004028,5.357443809509277,200.0,39,64,1,GigaDb Motor Imagery,CSP+LDA
103,0.46703922748565674,5.067572116851807,200.0,40,64,1,GigaDb Motor Imagery,CSP+LDA
104,0.9800345301628113,5.3562469482421875,200.0,41,64,1,GigaDb Motor Imagery,CSP+LDA
105,0.6313608884811401,5.467565536499023,200.0,42,64,1,GigaDb Motor Imagery,CSP+LDA
106,1.0,5.159523010253906,200.0,43,64,1,GigaDb Motor Imagery,CSP+LDA
107,0.728563129901886,5.564130783081055,200.0,44,64,1,GigaDb Motor Imagery,CSP+LDA
108,0.6353529691696167,5.895318984985352,200.0,45,64,1,GigaDb Motor Imagery,CSP+LDA
109,0.7824730277061462,5.212655067443848,200.0,47,64,1,GigaDb Motor Imagery,CSP+LDA
110,0.8935983180999756,6.2841291427612305,200.0,48,64,1,GigaDb Motor Imagery,CSP+LDA
111,0.9159975051879883,5.35617733001709,200.0,50,64,1,GigaDb Motor Imagery,CSP+LDA
112,0.517251193523407,4.959822177886963,200.0,51,64,1,GigaDb Motor Imagery,CSP+LDA
113,0.6303477883338928,5.617900371551514,200.0,52,64,1,GigaDb Motor Imagery,CSP+LDA
114,0.773888885974884,1.0647773742675781,44.0,1,64,1,Physionet Motor Imagery,CSP+LDA
115,0.8700000047683716,1.1038219928741455,44.0,2,64,1,Physionet Motor Imagery,CSP+LDA
116,0.31555554270744324,0.992445707321167,44.0,3,64,1,Physionet Motor Imagery,CSP+LDA
117,0.5149999856948853,1.0067706108093262,44.0,4,64,1,Physionet Motor Imagery,CSP+LDA
118,0.637499988079071,1.1257593631744385,42.0,5,64,1,Physionet Motor Imagery,CSP+LDA
119,0.4699999988079071,1.0758039951324463,42.0,6,64,1,Physionet Motor Imagery,CSP+LDA
120,1.0,1.0740389823913574,44.0,7,64,1,Physionet Motor Imagery,CSP+LDA
121,0.42444443702697754,1.1205215454101562,44.0,8,64,1,Physionet Motor Imagery,CSP+LDA
122,0.3283333480358124,1.0733261108398438,42.0,9,64,1,Physionet Motor Imagery,CSP+LDA
123,0.801111102104187,1.0044775009155273,42.0,10,64,1,Physionet Motor Imagery,CSP+LDA
124,0.6138888597488403,1.0535671710968018,44.0,11,64,1,Physionet Motor Imagery,CSP+LDA
125,0.6672222018241882,0.9954972267150879,42.0,12,64,1,Physionet Motor Imagery,CSP+LDA
126,0.5122222304344177,1.0698342323303223,44.0,13,64,1,Physionet Motor Imagery,CSP+LDA
127,0.4188888967037201,1.0641050338745117,44.0,14,64,1,Physionet Motor Imagery,CSP+LDA
128,0.6883333325386047,1.074648141860962,44.0,15,64,1,Physionet Motor Imagery,CSP+LDA
129,0.3838889002799988,1.0047738552093506,44.0,16,64,1,Physionet Motor Imagery,CSP+LDA
130,0.36000001430511475,1.0706384181976318,44.0,17,64,1,Physionet Motor Imagery,CSP+LDA
131,0.38333332538604736,1.0056746006011963,44.0,18,64,1,Physionet Motor Imagery,CSP+LDA
132,0.45500001311302185,1.0850753784179688,44.0,19,64,1,Physionet Motor Imagery,CSP+LDA
133,0.6805555820465088,1.0625231266021729,44.0,20,64,1,Physionet Motor Imagery,CSP+LDA
134,0.5866666436195374,1.05322265625,42.0,21,64,1,Physionet Motor Imagery,CSP+LDA
135,0.5633333325386047,1.0621252059936523,44.0,22,64,1,Physionet Motor Imagery,CSP+LDA
136,0.38777777552604675,1.0877759456634521,44.0,23,64,1,Physionet Motor Imagery,CSP+LDA
137,0.44999998807907104,1.169452428817749,44.0,24,64,1,Physionet Motor Imagery,CSP+LDA
138,0.32111111283302307,0.9962368011474609,44.0,25,64,1,Physionet Motor Imagery,CSP+LDA
139,0.7155555486679077,1.0060200691223145,42.0,26,64,1,Physionet Motor Imagery,CSP+LDA
140,0.625,1.06553053855896,44.0,27,64,1,Physionet Motor Imagery,CSP+LDA
141,0.4266666769981384,0.9894654750823975,44.0,28,64,1,Physionet Motor Imagery,CSP+LDA
142,1.0,0.9924862384796143,44.0,29,64,1,Physionet Motor Imagery,CSP+LDA
143,0.4047222137451172,1.0161099433898926,42.0,30,64,1,Physionet Motor Imagery,CSP+LDA
144,0.9200000166893005,1.0578465461730957,44.0,31,64,1,Physionet Motor Imagery,CSP+LDA
145,0.8611111044883728,1.0627787113189697,42.0,32,64,1,Physionet Motor Imagery,CSP+LDA
146,0.7788888812065125,1.0026288032531738,44.0,33,64,1,Physionet Motor Imagery,CSP+LDA
147,0.7994444370269775,1.0676610469818115,42.0,34,64,1,Physionet Motor Imagery,CSP+LDA
148,0.8211110830307007,1.0209076404571533,44.0,35,64,1,Physionet Motor Imagery,CSP+LDA
149,0.36722221970558167,1.0061557292938232,44.0,36,64,1,Physionet Motor Imagery,CSP+LDA
150,0.41055554151535034,1.0836186408996582,44.0,37,64,1,Physionet Motor Imagery,CSP+LDA
151,0.6399999856948853,0.9925093650817871,44.0,38,64,1,Physionet Motor Imagery,CSP+LDA
152,0.4911110997200012,1.0267877578735352,44.0,39,64,1,Physionet Motor Imagery,CSP+LDA
153,0.6611111164093018,1.0633544921875,42.0,40,64,1,Physionet Motor Imagery,CSP+LDA
154,0.49916666746139526,1.0080792903900146,42.0,41,64,1,Physionet Motor Imagery,CSP+LDA
155,0.8933333158493042,1.1056854724884033,44.0,42,64,1,Physionet Motor Imagery,CSP+LDA
156,0.7572222352027893,1.0090179443359375,44.0,43,64,1,Physionet Motor Imagery,CSP+LDA
157,0.6311110854148865,1.0963926315307617,44.0,44,64,1,Physionet Motor Imagery,CSP+LDA
158,0.5899999737739563,1.1008265018463135,44.0,45,64,1,Physionet Motor Imagery,CSP+LDA
159,0.574999988079071,0.9966881275177002,44.0,46,64,1,Physionet Motor Imagery,CSP+LDA
160,0.4375,0.9971239566802979,42.0,47,64,1,Physionet Motor Imagery,CSP+LDA
161,0.7066666483879089,1.076291799545288,44.0,48,64,1,Physionet Motor Imagery,CSP+LDA
162,0.7661111354827881,0.9994626045227051,44.0,49,64,1,Physionet Motor Imagery,CSP+LDA
163,0.5627777576446533,1.4011268615722656,44.0,50,64,1,Physionet Motor Imagery,CSP+LDA
164,0.45444443821907043,1.0140254497528076,42.0,51,64,1,Physionet Motor Imagery,CSP+LDA
165,0.823888897895813,1.0141823291778564,42.0,52,64,1,Physionet Motor Imagery,CSP+LDA
166,0.8050000071525574,1.0854547023773193,44.0,53,64,1,Physionet Motor Imagery,CSP+LDA
167,0.8322222232818604,1.0061235427856445,44.0,54,64,1,Physionet Motor Imagery,CSP+LDA
168,0.9366666674613953,1.0826597213745117,44.0,55,64,1,Physionet Motor Imagery,CSP+LDA
169,0.9900000095367432,1.015122652053833,44.0,56,64,1,Physionet Motor Imagery,CSP+LDA
170,0.3194444477558136,1.0037341117858887,42.0,57,64,1,Physionet Motor Imagery,CSP+LDA
171,0.5016666650772095,1.1283352375030518,42.0,58,64,1,Physionet Motor Imagery,CSP+LDA
172,0.5116666555404663,1.1139171123504639,42.0,59,64,1,Physionet Motor Imagery,CSP+LDA
173,0.6949999928474426,1.199052095413208,44.0,60,64,1,Physionet Motor Imagery,CSP+LDA
174,0.5605555772781372,1.1814930438995361,44.0,61,64,1,Physionet Motor Imagery,CSP+LDA
175,0.9538888931274414,1.000915765762329,44.0,62,64,1,Physionet Motor Imagery,CSP+LDA
176,0.5377777814865112,1.009915828704834,44.0,63,64,1,Physionet Motor Imagery,CSP+LDA
177,0.3933333456516266,0.989464282989502,44.0,64,64,1,Physionet Motor Imagery,CSP+LDA
178,0.6480555534362793,1.0015294551849365,42.0,65,64,1,Physionet Motor Imagery,CSP+LDA
179,0.4911110997200012,1.1945631504058838,44.0,66,64,1,Physionet Motor Imagery,CSP+LDA
180,0.3888888955116272,1.0200111865997314,44.0,67,64,1,Physionet Motor Imagery,CSP+LDA
181,0.5950000286102295,1.0624866485595703,44.0,68,64,1,Physionet Motor Imagery,CSP+LDA
182,0.5311111211776733,1.0709290504455566,42.0,69,64,1,Physionet Motor Imagery,CSP+LDA
183,0.8377777934074402,1.015094518661499,44.0,70,64,1,Physionet Motor Imagery,CSP+LDA
184,0.8700000047683716,1.0630061626434326,44.0,71,64,1,Physionet Motor Imagery,CSP+LDA
185,0.9066666960716248,1.091557264328003,44.0,72,64,1,Physionet Motor Imagery,CSP+LDA
186,0.507777750492096,1.002845048904419,44.0,73,64,1,Physionet Motor Imagery,CSP+LDA
187,0.49222221970558167,1.0863890647888184,42.0,74,64,1,Physionet Motor Imagery,CSP+LDA
188,0.5816666483879089,1.050340175628662,44.0,75,64,1,Physionet Motor Imagery,CSP+LDA
189,0.647777795791626,1.0411045551300049,44.0,76,64,1,Physionet Motor Imagery,CSP+LDA
190,0.3841666579246521,1.0702247619628906,42.0,77,64,1,Physionet Motor Imagery,CSP+LDA
191,0.35055556893348694,1.2038297653198242,44.0,78,64,1,Physionet Motor Imagery,CSP+LDA
192,0.625,1.103158950805664,44.0,79,64,1,Physionet Motor Imagery,CSP+LDA
193,0.5277777910232544,1.0603337287902832,44.0,80,64,1,Physionet Motor Imagery,CSP+LDA
194,0.3822222352027893,0.9934208393096924,44.0,81,64,1,Physionet Motor Imagery,CSP+LDA
195,0.5555555820465088,1.0768482685089111,44.0,82,64,1,Physionet Motor Imagery,CSP+LDA
196,0.47833332419395447,0.987152099609375,44.0,83,64,1,Physionet Motor Imagery,CSP+LDA
197,0.6966666579246521,0.9943606853485107,44.0,84,64,1,Physionet Motor Imagery,CSP+LDA
198,0.7761111259460449,1.123708963394165,44.0,85,64,1,Physionet Motor Imagery,CSP+LDA
199,0.6922222375869751,1.063033103942871,44.0,86,64,1,Physionet Motor Imagery,CSP+LDA
200,0.4327777922153473,1.0170211791992188,44.0,87,64,1,Physionet Motor Imagery,CSP+LDA
201,0.5247023701667786,1.2120177745819092,58.0,88,64,1,Physionet Motor Imagery,CSP+LDA
202,0.6691666841506958,1.0655853748321533,42.0,89,64,1,Physionet Motor Imagery,CSP+LDA
203,0.32722222805023193,1.164888858795166,44.0,90,64,1,Physionet Motor Imagery,CSP+LDA
204,0.5844444632530212,1.0901594161987305,44.0,91,64,1,Physionet Motor Imagery,CSP+LDA
205,0.8250476121902466,1.1829748153686523,54.0,92,64,1,Physionet Motor Imagery,CSP+LDA
206,0.7283333539962769,1.0604140758514404,44.0,93,64,1,Physionet Motor Imagery,CSP+LDA
207,0.9255555272102356,1.0140509605407715,44.0,94,64,1,Physionet Motor Imagery,CSP+LDA
208,0.5744444727897644,1.0667688846588135,44.0,95,64,1,Physionet Motor Imagery,CSP+LDA
209,0.4266666769981384,0.9966983795166016,44.0,96,64,1,Physionet Motor Imagery,CSP+LDA
210,0.49888888001441956,1.0657992362976074,44.0,97,64,1,Physionet Motor Imagery,CSP+LDA
211,0.7744444608688354,1.348757028579712,44.0,98,64,1,Physionet Motor Imagery,CSP+LDA
212,0.5677777528762817,1.0622365474700928,44.0,99,64,1,Physionet Motor Imagery,CSP+LDA
213,0.6738888621330261,0.9650275707244873,30.0,100,64,1,Physionet Motor Imagery,CSP+LDA
214,0.40611112117767334,1.1105618476867676,44.0,101,64,1,Physionet Motor Imagery,CSP+LDA
215,0.4655555486679077,0.9956433773040771,44.0,102,64,1,Physionet Motor Imagery,CSP+LDA
216,0.5588889122009277,1.0914690494537354,44.0,103,64,1,Physionet Motor Imagery,CSP+LDA
217,0.7011111378669739,1.0672733783721924,42.0,104,64,1,Physionet Motor Imagery,CSP+LDA
218,0.5649999976158142,1.0041348934173584,44.0,105,64,1,Physionet Motor Imagery,CSP+LDA
219,0.39722222089767456,1.0121333599090576,42.0,106,64,1,Physionet Motor Imagery,CSP+LDA
220,0.47583332657814026,1.0078721046447754,42.0,107,64,1,Physionet Motor Imagery,CSP+LDA
221,0.742222249507904,1.0908653736114502,44.0,108,64,1,Physionet Motor Imagery,CSP+LDA
222,0.4138889014720917,1.1091434955596924,44.0,109,64,1,Physionet Motor Imagery,CSP+LDA
223,0.8637418150901794,1.2367174625396729,144.0,1,22,2,001-2014,CSP+SVM
224,0.9464957118034363,1.089681625366211,144.0,1,22,2,001-2014,CSP+SVM
225,0.49119991064071655,1.262096643447876,144.0,2,22,2,001-2014,CSP+SVM
226,0.5408902168273926,1.2096903324127197,144.0,2,22,2,001-2014,CSP+SVM
227,0.978253960609436,1.320242166519165,144.0,3,22,2,001-2014,CSP+SVM
228,0.9900721311569214,1.228285551071167,144.0,3,22,2,001-2014,CSP+SVM
229,0.8059374094009399,1.2499072551727295,144.0,4,22,2,001-2014,CSP+SVM
230,0.773676335811615,1.2721378803253174,144.0,4,22,2,001-2014,CSP+SVM
231,0.6017882227897644,1.2830016613006592,144.0,5,22,2,001-2014,CSP+SVM
232,0.5849350690841675,1.2014186382293701,144.0,5,22,2,001-2014,CSP+SVM
233,0.6710489392280579,1.2179226875305176,144.0,6,22,2,001-2014,CSP+SVM
234,0.6322222352027893,1.2106273174285889,144.0,6,22,2,001-2014,CSP+SVM
235,0.7838150858879089,1.2752292156219482,144.0,7,22,2,001-2014,CSP+SVM
236,0.9527561068534851,1.1915020942687988,144.0,7,22,2,001-2014,CSP+SVM
237,0.9816727638244629,1.1765077114105225,144.0,8,22,2,001-2014,CSP+SVM
238,0.9833855032920837,1.2245383262634277,144.0,8,22,2,001-2014,CSP+SVM
239,0.7282084822654724,1.2263636589050293,144.0,9,22,2,001-2014,CSP+SVM
240,0.9478510618209839,1.230963945388794,144.0,9,22,2,001-2014,CSP+SVM
241,0.7600835561752319,0.6778130531311035,400.0,1,3,2,004-2014,CSP+SVM
242,0.7917907238006592,0.6175317764282227,320.0,1,3,2,004-2014,CSP+SVM
243,0.5923187732696533,0.6762363910675049,400.0,2,3,2,004-2014,CSP+SVM
244,0.5200485587120056,0.6987452507019043,280.0,2,3,2,004-2014,CSP+SVM
245,0.527344286441803,0.6896007061004639,400.0,3,3,2,004-2014,CSP+SVM
246,0.5391140580177307,0.6895334720611572,320.0,3,3,2,004-2014,CSP+SVM
247,0.9380064606666565,0.6504523754119873,420.0,4,3,2,004-2014,CSP+SVM
248,0.9838411808013916,0.7191522121429443,320.0,4,3,2,004-2014,CSP+SVM
249,0.8014869093894958,0.6624083518981934,420.0,5,3,2,004-2014,CSP+SVM
250,0.8752455711364746,0.6050081253051758,320.0,5,3,2,004-2014,CSP+SVM
251,0.7740536332130432,0.7277710437774658,400.0,6,3,2,004-2014,CSP+SVM
252,0.8520286083221436,0.7373049259185791,320.0,6,3,2,004-2014,CSP+SVM
253,0.7268263101577759,0.6819901466369629,400.0,7,3,2,004-2014,CSP+SVM
254,0.7883940935134888,0.6854844093322754,320.0,7,3,2,004-2014,CSP+SVM
255,0.7835318446159363,0.6201028823852539,440.0,8,3,2,004-2014,CSP+SVM
256,0.9446817636489868,0.618718147277832,320.0,8,3,2,004-2014,CSP+SVM
257,0.8194316029548645,0.7181146144866943,400.0,9,3,2,004-2014,CSP+SVM
258,0.9259328842163086,0.6509137153625488,320.0,9,3,2,004-2014,CSP+SVM
259,0.8933928608894348,1.1720540523529053,60.0,1,30,1,BBCI EEG fNIRS,CSP+SVM
260,0.6796428561210632,1.2794857025146484,60.0,2,30,1,BBCI EEG fNIRS,CSP+SVM
261,0.6398214101791382,1.4160232543945312,60.0,3,30,1,BBCI EEG fNIRS,CSP+SVM
262,0.44482141733169556,1.2066192626953125,60.0,4,30,1,BBCI EEG fNIRS,CSP+SVM
263,0.4105357229709625,1.1763746738433838,60.0,5,30,1,BBCI EEG fNIRS,CSP+SVM
264,0.414642870426178,1.3384225368499756,60.0,6,30,1,BBCI EEG fNIRS,CSP+SVM
265,0.48428571224212646,1.4102978706359863,60.0,7,30,1,BBCI EEG fNIRS,CSP+SVM
266,0.7044642567634583,1.2932298183441162,60.0,8,30,1,BBCI EEG fNIRS,CSP+SVM
267,0.8714285492897034,1.3146800994873047,60.0,9,30,1,BBCI EEG fNIRS,CSP+SVM
268,0.3162499964237213,1.166614055633545,60.0,10,30,1,BBCI EEG fNIRS,CSP+SVM
269,0.39946427941322327,1.2530746459960938,60.0,11,30,1,BBCI EEG fNIRS,CSP+SVM
270,0.34285715222358704,1.4234962463378906,60.0,12,30,1,BBCI EEG fNIRS,CSP+SVM
271,0.5946428775787354,1.3637349605560303,60.0,13,30,1,BBCI EEG fNIRS,CSP+SVM
272,0.47660714387893677,1.247056245803833,60.0,14,30,1,BBCI EEG fNIRS,CSP+SVM
273,0.4975000023841858,1.2974956035614014,60.0,15,30,1,BBCI EEG fNIRS,CSP+SVM
274,0.9578571319580078,1.1881730556488037,60.0,16,30,1,BBCI EEG fNIRS,CSP+SVM
275,0.8553571701049805,1.2958133220672607,60.0,17,30,1,BBCI EEG fNIRS,CSP+SVM
276,0.4655357003211975,1.095494031906128,60.0,18,30,1,BBCI EEG fNIRS,CSP+SVM
277,0.9766071438789368,1.2666966915130615,60.0,19,30,1,BBCI EEG fNIRS,CSP+SVM
278,0.5432142615318298,1.3560235500335693,60.0,20,30,1,BBCI EEG fNIRS,CSP+SVM
279,0.5092856884002686,1.275470495223999,60.0,21,30,1,BBCI EEG fNIRS,CSP+SVM
280,0.4407142996788025,1.2889647483825684,60.0,22,30,1,BBCI EEG fNIRS,CSP+SVM
281,0.9448214173316956,1.2103502750396729,60.0,23,30,1,BBCI EEG fNIRS,CSP+SVM
282,0.5530357360839844,1.2434914112091064,60.0,24,30,1,BBCI EEG fNIRS,CSP+SVM
283,0.981249988079071,1.2600047588348389,60.0,25,30,1,BBCI EEG fNIRS,CSP+SVM
284,0.7799999713897705,1.3184890747070312,60.0,26,30,1,BBCI EEG fNIRS,CSP+SVM
285,0.9703571200370789,1.1972968578338623,60.0,27,30,1,BBCI EEG fNIRS,CSP+SVM
286,0.36714285612106323,1.2853996753692627,60.0,28,30,1,BBCI EEG fNIRS,CSP+SVM
287,0.7298214435577393,1.3136944770812988,60.0,29,30,1,BBCI EEG fNIRS,CSP+SVM
288,0.9175599813461304,5.136850833892822,200.0,1,64,1,GigaDb Motor Imagery,CSP+SVM
